"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","663.27882940362","647.662323965304","676.35825673075","678.803381383447","683.980232854422","694.692525709484","693.655309575404","688.472485784609","699.624356345837","711.785650030846","724.332163738054","735.292531222643","727.649398269333","728.909435579556","750.560683362173","746.572465951077","757.150233877655","764.494908043967","762.337832573216","747.360528786165","732.527886340533","738.525015990154","727.215099253747","713.354456139551","703.404860516813","696.861889550519","699.112847850506","701.774411560079","690.376342705575","685.108403402279","662.724997318853","648.16003410631","625.59518549656","610.731121296089","592.210222486002","604.514866840663","617.616716038667","626.034816871209","630.927450865712","633.443853269384","632.784230543449","641.408275474657","645.771312743672","656.028714917987","672.127100931578","692.279185610547","715.15806703731","738.832780881423","762.016282141911","774.576019318574","797.210120105038","812.42517137029","835.108796566396","859.173635323127","885.420103288498","900.784867933528","913.131086977162","933.332425577908","949.493580117439","961.606224780939","938.684778769734",
"Croatia","HRV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8619.09600864208","9254.14071218741","9876.26929173057","10108.7191934143","10056.2354876423","10446.5614264747","11177.4428665801","11805.1636902382","12466.9291001191","12981.2544203876","13523.1309936676","14195.0403114126","14917.6512895905","15201.915788476","14103.4024900022","13949.3264974977","13969.8048908879","13677.4207155701","13654.2454415363","13663.1654484475","14111.2512495402","14707.2369456328","15396.801079964","15971.1476683104","16519.0374997118","15204.3467086723",
"Haiti","HTI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1512.00229196549","1439.45102945636","1523.15330805219","1465.66604699162","1413.95950744693","1417.01700407949","1382.05536247001","1327.11171298884","1343.68031832157","1369.43745916925","1354.01620383269","1417.23164830466","1407.36524645508","1449.92414097552","1507.64865125699","1497.38493105779","1593.3879119151","1620.33011336399","1686.09687475131","1775.40801481425","1864.79184950799","1770.7424819367","1668.09599670586","1643.91687301032","1610.78246599198","1584.04419594271","1541.79586314214","1497.15871962273","1469.19829054055","1397.54012725081","1383.92738336639","1382.31862069588","1283.72536211222","1191.09048565702","1029.20911963897","1110.31038465673","1135.35079468855","1145.2358329081","1149.61500927807","1160.27834188759","1150.35992863279","1127.20277957637","1118.73664613436","1137.355941077","1105.08114995247","1126.60299630875","1127.91981304059","1171.86664910111","1182.08175102564","1237.27684222037","1172.09901454836","1225.63107621733","1214.30482341773","1233.74316635214","1257.77391435398","1260.60043929765","1265.22879199355","1277.37428820752","1282.23781339144","1245.01227517149","1188.29576359864",
"Hungary","HUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8869.92277497549","8601.49801839919","8561.70187861927","8826.10164276919","8970.04808753153","8992.87441130256","9294.23728396786","9679.20772402778","10004.7585268456","10480.0790292785","10932.0943672052","11483.0676330881","11986.3801415504","12592.3191951254","13152.8219199123","13704.3372223854","13758.8245408056","13928.800324784","13015.7797876943","13191.6212644696","13485.3151480551","13367.9931241148","13654.2861901501","14270.1081386959","14850.4252030047","15213.0528173847","15912.0146344436","16792.4943545516","17579.8379844128","16745.0857201244",
"IBRD only","IBD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1095.27423386152","1110.9990773751","1132.44592932933","1159.02387620633","1222.06160326024","1261.33671522141","1293.52611595464","1322.25992372817","1381.12851671257","1449.17509583356","1521.48316460888","1580.62150042454","1650.32101470032","1736.12095017607","1799.13499770545","1839.96398230301","1926.53817295728","1971.37033503415","1997.76621386398","2044.26703436537","2089.27057063123","2091.72211541225","2106.53240377994","2091.61642125686","2146.06952000484","2197.92372816264","2249.77618657628","2313.94436891679","2356.93176627276","2382.12275336938","2389.4929478495","2374.22688649265","2358.84233639639","2393.61363144375","2421.62255087574","2477.49288967236","2564.15188980073","2656.43122795589","2675.48616961537","2726.3584907881","2849.99982127285","2910.18137278531","2995.9401068207","3119.7231585932","3324.81749461805","3516.34154395488","3754.49884354573","4032.19759155648","4213.57167942134","4255.6896854025","4521.98256286","4746.01265474886","4936.80055585194","5131.36046265389","5300.78344054248","5456.85681398393","5638.70450686471","5863.38250191959","6076.02126892913","6247.28376157131","6071.6332899172",
"IDA & IBRD total","IBT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1026.80174202811","1037.5098415014","1058.49357583253","1083.41443026991","1137.92218882682","1172.73236170971","1196.50689239335","1211.85064475238","1261.13757188461","1325.21122186825","1395.86740157825","1450.1896838727","1505.63138829851","1578.20089256171","1637.15878973047","1664.04753804043","1738.79073702327","1776.98421238182","1793.54677976412","1831.74360408882","1867.83562546057","1861.55983274327","1866.95760523415","1846.64494482687","1887.00220075143","1928.90405163289","1969.01504361309","2019.63726640825","2054.51992881143","2072.22379259625","2077.2466309777","2060.36363578912","2043.60272482767","2065.41299325402","2081.57258837876","2123.8499065578","2192.54201956245","2263.34049403149","2275.813007319","2313.04755861794","2408.63112896095","2454.97412687736","2522.90933568953","2619.60542195505","2782.01340915332","2932.51803821671","3118.67845468746","3334.88206946297","3473.74076477794","3505.31083092098","3710.55657320613","3879.00047437944","4022.02951245358","4170.57866239622","4299.43301692902","4411.98424958632","4540.90589122932","4704.11629022622","4857.75281003171","4976.31975777691","4822.53708876169",
"IDA total","IDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","656.730277602767","648.052727484203","667.616721490328","684.227835471017","698.923269541179","713.100990051627","699.510904417252","656.526783866317","662.725857484417","707.079984903549","767.539255768375","798.700223903637","790.53351305056","803.519801087847","844.095809247632","813.564568666116","838.542480104275","852.538573680716","833.683082282872","842.191448401581","846.939661917102","812.979079235784","787.695898573608","755.267794138072","746.223245218245","755.367405695141","756.680376200077","761.613480918542","772.894716813257","771.896601384957","781.277613361797","772.166680263507","765.299268757932","749.110681474385","733.052566348609","738.155693253","753.86906630167","758.75324502577","764.614420670381","768.705388064843","778.959048813995","796.259373520786","822.210740325011","844.681072472051","880.118139106205","913.188508236071","947.607555677086","984.464854461466","1012.92771283265","1043.5441283257","1083.10599060848","1106.92326962555","1133.29448400195","1174.37398820181","1216.39730537344","1235.79362850606","1246.42025250622","1270.54648179276","1298.90665186927","1316.45968381397","1278.84305736714",
"IDA blend","IDB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","842.043540599696","832.949716895507","847.95713579474","892.329911075747","914.726018630535","941.312125605429","910.960239990191","809.667212437278","804.294466686373","913.163606370246","1055.24944664231","1140.61104304572","1155.22862676486","1188.00015750071","1258.44043590042","1194.7054432061","1235.03556454473","1261.02437795115","1211.26153094036","1245.5826192288","1272.6311456076","1174.78845409609","1124.02382956188","1052.06431348955","1036.59145576245","1066.99343473549","1062.41921593336","1068.32890109539","1101.76544518519","1101.66658894102","1142.17302437522","1131.45253426857","1134.89854727523","1100.75941423999","1079.6987215996","1071.44152026694","1092.54413483606","1087.25156484361","1088.71822772898","1083.23825510216","1097.18024485547","1119.0421930683","1176.07978192104","1208.49703815775","1270.35856044489","1314.84165689573","1358.554453791","1402.87699585061","1428.86845645169","1479.76953352314","1534.96251462527","1570.13729373269","1604.43147442105","1657.2103798484","1715.31265993694","1738.65971067507","1724.05556062395","1731.10167348673","1751.29377085036","1751.97736236556","1694.84558074102",
"Indonesia","IDN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","690.368790132295","710.9817448205","705.138369312003","671.248301123776","676.560144791414","665.664515396001","665.925861059353","657.006301342275","709.196401654793","737.388532302966","772.129678090006","804.723772070766","839.028121810403","883.782051102002","927.198675509929","949.077647703491","989.552362018107","1050.29134313986","1094.70170352492","1147.23967175076","1231.19515125927","1298.06607625604","1296.89574169367","1320.99188285495","1382.39378216695","1386.73276369106","1438.62753756627","1480.23166042384","1536.50577473554","1621.12168496765","1707.81839241188","1794.42287001669","1878.97304404285","1968.41637808895","2083.36246003311","2220.07698334022","2358.11977188317","2433.34075954882","2084.1428308054","2071.52466273924","2143.65951426001","2191.57415651058","2259.30773477148","2335.59400209779","2420.39729003914","2524.2224460692","2627.90524538688","2757.89374105427","2885.30936062326","2979.00482625809","3122.36267319362","3270.62239866007","3421.28314594111","3563.31526024321","3692.98687894057","3824.27487043545","3968.02314194935","4120.44273832973","4284.75877822761","4450.64082092528","4312.35308223753",
"IDA only","IDX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","593.449116201424","584.345726347185","608.647887938029","608.572305098766","619.540918803766","626.891971848854","623.129925615922","614.450104021236","628.624086888748","635.281342368687","648.183200850362","646.659713721314","622.351045572087","622.619327696254","645.947943541381","632.944904172379","648.316910260214","653.744198724688","651.893505394197","642.013003713099","630.313247094168","634.212933636129","622.177661061566","611.378555561195","604.891796171749","600.454244165698","604.58978531871","608.459973223728","605.524306983272","603.485692942861","593.801547927539","585.366314326241","572.351584633849","566.393919558268","552.984172598654","566.025556911549","579.002177563033","589.691486756203","598.025184234736","607.626990267003","616.028649982333","631.286369964598","640.437352168506","658.071959922433","679.719026388637","707.210357646945","737.136329547431","770.431859471831","800.579614285916","820.264204979088","851.280990414352","868.600314837801","890.54871141848","925.310487781134","958.621176938655","975.740311695129","1000.34709592095","1034.2567456304","1067.59110249217","1095.09985608868","1067.94168948633",
"Isle of Man","IMN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","18466.212720795","18409.421922568","21616.2378688834","23299.472182139","25499.0707254221","26719.0221168596","27430.2264991889","27620.5695619501","27711.0434836172","28364.2627133805","29403.7450847432","30467.8549791697","32475.7659972193","34806.8743212029","38933.7990134971","43650.2775034731","45398.6197874325","47379.0757904045","49924.0314898068","52543.7676401241","54833.2250816728","57505.7306746292","61179.3396080019","64871.5298933449","67146.5929140845","67854.68451053","69767.343364103","71135.0258065486","76651.1051346111","80347.5898347077","84992.7149928894","84925.2214161375","90759.6990181028","92984.699642286","94519.4160428284","","",
"India","IND","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","330.205323032951","335.721342999918","338.611130373073","351.601655512655","370.060432427018","352.889050268325","345.421546078256","364.746615923482","369.219223574234","384.984348529525","396.011691931781","393.531272150323","382.450895627772","385.966284728457","381.539589258258","406.892533132005","404.235133361082","423.740195821567","437.819173162332","405.47264614727","422.903843400419","438.006905632784","442.798505594622","464.176972659049","470.974231599834","484.643701213982","496.639438889373","505.179088686381","542.054228855513","562.29657390494","581.218261629888","575.501551725481","595.013461036284","611.11885279435","639.268756032631","674.619559743657","711.928830038232","727.043182260487","757.934108971003","810.217284758088","826.592493894691","851.616562164671","869.201389011861","922.167958383566","979.283839030941","1040.31231563816","1106.9264701603","1173.87531078489","1192.51173531333","1268.24920826465","1357.5637268318","1410.42679733619","1469.180566354","1544.62408306965","1640.18502476571","1751.6644491064","1875.72131188437","1981.99557637737","2089.67893111751","2152.21600868262","1961.29871122172",
